code	name	market	market_name	sectors	sector_codes	concepts	concept_codes	updated_at
sz002223	鱼跃医疗	sz_main	深证主板	医疗设备|医药生物|医疗器械	BK1605|BK1216|BK1041	医药医疗风格|中盘价值|中盘股|雅下水电概念|幽门螺杆菌概念|蚂蚁概念|标准普尔|富时罗素|互联医疗|养老金|MSCI中国|深股通|中证500|阿里概念|医疗器械概念|养老概念|智能穿戴|融资融券|长江三角|深成500	BK1712|BK1670|BK1664|BK1192|BK1056|BK0937|BK0879|BK0867|BK0837|BK0823|BK0821|BK0804|BK0701|BK0689|BK0668|BK0653|BK0641|BK0596|BK0594|BK0568	2026-06-20 11:26:42
sz002224	三 力 士	sz_main	深证主板	其他橡胶制品|基础化工|橡胶	BK1441|BK1206|BK1018	破增发价股|破净股|机器人概念|储能概念|工业大麻|体育产业|长江三角	BK1673|BK1112|BK1090|BK0989|BK0856|BK0708|BK0594	2026-06-20 11:26:42
sz002225	濮耐股份	sz_main	深证主板	耐火材料|建筑材料|装修建材	BK1467|BK1208|BK0476	昨日高振幅|昨日炸板|碳交易|氢能源|昨日触板|深股通|证金持股|小金属概念	BK1633|BK1631|BK0966|BK0864|BK0817|BK0804|BK0718|BK0695	2026-06-20 11:26:42
sz002226	江南化工	sz_main	深证主板	民爆制品|基础化工|化学制品	BK1427|BK1206|BK0538	小盘成长|小盘股|雅下水电概念|ChatGPT概念|机器人概念|民爆概念|绿色电力|专精特新|标准普尔|独角兽|深股通|人工智能|一带一路|IPO受益|央国企改革|水利建设|风能|光伏概念|机构重仓|创投|新能源	BK1667|BK1643|BK1192|BK1126|BK1090|BK1066|BK1024|BK1005|BK0879|BK0835|BK0804|BK0800|BK0712|BK0697|BK0683|BK0597|BK0595|BK0588|BK0552|BK0506|BK0493	2026-06-20 11:26:42
sz002227	*ST特迅	sz_main	深证主板	其他电源设备Ⅲ|电力设备|其他电源设备Ⅱ	BK1322|BK1200|BK1034	破增发价股|电池技术|电网概念|最近多板|高压快充|钒电池|储能概念|虚拟电厂|特高压|充电桩|阿里概念|智能电网|核能核电|机构重仓|深圳特区|QFII重仓|ST股|新能源	BK1673|BK1648|BK1647|BK1638|BK1144|BK1095|BK0989|BK0958|BK0918|BK0700|BK0689|BK0581|BK0577|BK0552|BK0549|BK0535|BK0511|BK0493	2026-06-20 11:26:42
sz002228	合兴包装	sz_main	深证主板	纸包装|包装印刷|轻工制造	BK1535|BK1265|BK1212	破增发价股|数字水印|小米概念|包装材料|机构重仓|QFII重仓	BK1673|BK1129|BK0833|BK0733|BK0552|BK0535	2026-06-20 11:26:42
sz002229	鸿博股份	sz_main	深证主板	印刷|包装印刷|轻工制造	BK1534|BK1265|BK1212	文娱消费|昨日高振幅|算力概念|数字水印|ChatGPT概念|数字经济|区块链|深股通|人工智能|彩票概念|融资融券|云计算|机构重仓|QFII重仓|参股银行|造纸印刷	BK1654|BK1633|BK1134|BK1129|BK1126|BK1061|BK0830|BK0804|BK0800|BK0671|BK0596|BK0579|BK0552|BK0535|BK0525|BK0470	2026-06-20 11:26:42
sz002230	科大讯飞	sz_main	深证主板	横向通用软件|计算机|软件开发	BK1448|BK1207|BK0737	科技风格|2025年报预增|破增发价股|大盘成长|大盘股|创新医疗服务|消费电子概念|AI应用|人形机器人|多模态AI|中特估|ChatGPT概念|AIGC概念|信创|机器人概念|虚拟数字人|元宇宙概念|生物识别|车联网(车路云)|无线耳机|标准普尔|富时罗素|数字孪生|超清视频|华为概念|互联医疗|独角兽|工业互联|MSCI中国|雄安新区|深股通|无人驾驶|人工智能|深证100R|量子科技|人脑工程|国产软件|阿里概念|智能家居|在线教育|智能穿戴|智慧城市|央视50_|融资融券|深成500|基金重仓|HS300_	BK1713|BK1677|BK1673|BK1665|BK1663|BK1658|BK1646|BK1629|BK1184|BK1153|BK1139|BK1126|BK1111|BK1104|BK1090|BK1055|BK1009|BK0970|BK0920|BK0893|BK0879|BK0867|BK0861|BK0859|BK0854|BK0837|BK0835|BK0832|BK0821|BK0813|BK0804|BK0802|BK0800|BK0743|BK0710|BK0706|BK0696|BK0689|BK0680|BK0662|BK0641|BK0628|BK0610|BK0596|BK0568|BK0536|BK0500	2026-06-20 11:26:42
sz002231	*ST奥维	sz_main	深证主板					2026-06-20 11:26:42
sz002232	启明信息	sz_main	深证主板	IT服务Ⅲ|IT服务Ⅱ|计算机	BK1444|BK1238|BK1207	低空经济|飞行汽车(eVTOL)|数据要素|ERP概念|MLOps概念|信创|电子身份证|EDR概念|国资云概念|华为汽车|数据中心|车联网(车路云)|新能源车|胎压监测|数字孪生|华为概念|百度概念|东北振兴|工业互联|深股通|无人驾驶|虚拟现实|一带一路|充电桩|国产软件|央国企改革|网络安全|大数据|智慧城市|融资融券|云计算|互联网服务	BK1166|BK1157|BK1135|BK1133|BK1132|BK1104|BK1075|BK1049|BK1008|BK0984|BK0922|BK0920|BK0900|BK0898|BK0861|BK0854|BK0845|BK0838|BK0832|BK0804|BK0802|BK0722|BK0712|BK0700|BK0696|BK0683|BK0655|BK0634|BK0628|BK0596|BK0579|BK0447	2026-06-20 11:26:42
sz002233	塔牌集团	sz_main	深证主板	水泥制造|建筑材料|水泥	BK1464|BK1208|BK0424	红利股|红利破净股|反内卷概念|破净股|标准普尔|富时罗素|深股通|粤港自贸|融资融券|机构重仓|创投	BK1641|BK1636|BK1197|BK1112|BK0879|BK0867|BK0804|BK0677|BK0596|BK0552|BK0506	2026-06-20 11:26:42
sz002234	民和股份	sz_main	深证主板	肉鸡养殖|养殖业|农林牧渔	BK1511|BK1259|BK0433	破增发价股|微盘股|生物质能发电|鸡肉概念|富时罗素|生态农业|融资融券|QFII重仓	BK1673|BK1158|BK1098|BK0887|BK0867|BK0669|BK0596|BK0535	2026-06-20 11:26:42
sz002235	安妮股份	sz_main	深证主板	特种纸|造纸|轻工制造	BK1545|BK1267|BK1212	破增发价股|文娱消费|昨日高振幅|数据要素|数据确权|Web3.0|数字经济|知识产权|区块链|彩票概念|大数据|融资融券|机构重仓|QFII重仓|造纸印刷	BK1673|BK1654|BK1633|BK1135|BK1118|BK1110|BK1061|BK0839|BK0830|BK0671|BK0634|BK0596|BK0552|BK0535|BK0470	2026-06-20 11:26:42
sz002236	大华股份	sz_main	深证主板	安防设备|计算机|计算机设备	BK1445|BK1207|BK0735	中盘股|AI应用|DeepSeek概念|多模态AI|数据要素|算力概念|时空大数据|毫米波概念|信创|机器人概念|机器视觉|电子车牌|生物识别|鸿蒙概念|车联网(车路云)|新能源车|标准普尔|富时罗素|超清视频|MSCI中国|AI智能体|深股通|无人驾驶|人工智能|深证100R|PPP模式|证金持股|无人机|充电桩|智能家居|安防概念|电商概念|网络安全|智慧城市|融资融券|长江三角|云计算|深成500|股权激励|物联网|机构重仓|HS300_	BK1664|BK1629|BK1188|BK1153|BK1135|BK1134|BK1130|BK1124|BK1104|BK1090|BK0998|BK0982|BK0970|BK0953|BK0920|BK0900|BK0879|BK0867|BK0859|BK0821|BK0809|BK0804|BK0802|BK0800|BK0743|BK0721|BK0718|BK0704|BK0700|BK0680|BK0667|BK0665|BK0655|BK0628|BK0596|BK0594|BK0579|BK0568|BK0567|BK0554|BK0552|BK0500	2026-06-20 11:26:42
sz002237	恒邦股份	sz_main	深证主板	黄金|贵金属|有色金属	BK1617|BK0732|BK0478	小盘价值|小盘股|昨日高振幅|磷化工|标准普尔|富时罗素|贬值受益|深股通|小金属概念|央国企改革|融资融券|深成500|黄金概念|稀缺资源	BK1668|BK1643|BK1633|BK1010|BK0879|BK0867|BK0812|BK0804|BK0695|BK0683|BK0596|BK0568|BK0547|BK0519	2026-06-20 11:26:42
sz002238	天威视讯	sz_main	深证主板	电视广播Ⅲ|电视广播Ⅱ|传媒	BK1291|BK1219|BK0486	破增发价股|通信技术|短剧互动游戏|数据中心|VPN|超清视频|影视概念|深股通|人工智能|5G概念|央国企改革|网络安全|智慧城市|融资融券|深圳特区	BK1673|BK1650|BK1151|BK0922|BK0885|BK0859|BK0847|BK0804|BK0800|BK0714|BK0683|BK0655|BK0628|BK0596|BK0549	2026-06-20 11:26:42
sz002239	奥特佳	sz_main	深证主板	汽车电子电气系统|汽车|汽车零部件	BK1529|BK1211|BK0481	2025年报预增|破增发价股|小米汽车|汽车热管理|低价股|储能概念|新能源车|富时罗素|独角兽|小米概念|深股通|央国企改革|特斯拉概念|融资融券|长江三角|机构重仓|新能源	BK1677|BK1673|BK1155|BK1089|BK1053|BK0989|BK0900|BK0867|BK0835|BK0833|BK0804|BK0683|BK0644|BK0596|BK0594|BK0552|BK0493	2026-06-20 11:26:42
sz002240	盛新锂能	sz_main	深证主板	锂|能源金属|有色金属	BK1621|BK1015|BK0478	中盘价值|中盘股|电池技术|反内卷概念|锂矿概念|富时罗素|MSCI中国|深股通|小金属概念|融资融券|西部大开发|锂电池概念|深成500|股权激励|深圳特区	BK1670|BK1664|BK1648|BK1197|BK1173|BK0867|BK0821|BK0804|BK0695|BK0596|BK0590|BK0574|BK0568|BK0567|BK0549	2026-06-20 11:26:42
sz002241	歌尔股份	sz_main	深证主板	消费电子零部件及组装|电子|消费电子	BK1338|BK1201|BK1037	科技风格|大盘股|消费电子概念|AI眼镜|混合现实|元宇宙概念|茅指数|MicroLED|传感器|无线耳机|国产芯片|标准普尔|富时罗素|华为概念|独角兽|小米概念|工业互联|MSCI中国|深股通|增强现实|深证100R|虚拟现实|证金持股|无人机|智能家居|苹果概念|智能电视|智能穿戴|融资融券|LED概念|深成500|机构重仓|HS300_	BK1713|BK1663|BK1646|BK1178|BK1141|BK1009|BK0999|BK0948|BK0905|BK0893|BK0891|BK0879|BK0867|BK0854|BK0835|BK0833|BK0832|BK0821|BK0804|BK0801|BK0743|BK0722|BK0718|BK0704|BK0680|BK0666|BK0656|BK0641|BK0596|BK0580|BK0568|BK0552|BK0500	2026-06-20 11:26:42
sz002242	九阳股份	sz_main	深证主板	厨房小家电|小家电|家用电器	BK1457|BK1244|BK0456	净水概念|标准普尔|富时罗素|深股通|证金持股|智能家居|电商概念|融资融券	BK1068|BK0879|BK0867|BK0804|BK0718|BK0680|BK0665|BK0596	2026-06-20 11:26:42
sz002243	力合科创	sz_main	深证主板	化妆品制造及其他|化妆品|美容护理	BK1497|BK1252|BK1035	小盘成长|病原体防治|零售概念|通信技术|小盘股|裸眼3D|数字经济|碳基材料|化妆品概念|6G概念|辅助生殖|数据中心|半导体概念|降解塑料|国产芯片|富时罗素|冷链物流|深股通|央国企改革|病毒防治|大数据|智慧城市|石墨烯|融资融券|深圳特区|创投	BK1667|BK1657|BK1655|BK1650|BK1643|BK1142|BK1061|BK1006|BK0974|BK0964|BK0939|BK0922|BK0917|BK0909|BK0891|BK0867|BK0852|BK0804|BK0683|BK0675|BK0634|BK0628|BK0617|BK0596|BK0549|BK0506	2026-06-20 11:26:42
sz002244	滨江集团	sz_main	深证主板	住宅开发|房地产|房地产开发	BK1346|BK1202|BK0451	金融地产风格|中盘价值|中盘股|电池技术|破净股|固态电池|标准普尔|富时罗素|租售同权|MSCI中国|深股通|证金持股|中证500|旅游概念|养老概念|融资融券|长江三角|深成500	BK1714|BK1670|BK1664|BK1648|BK1112|BK0968|BK0879|BK0867|BK0822|BK0821|BK0804|BK0718|BK0701|BK0692|BK0653|BK0596|BK0594|BK0568	2026-06-20 11:26:42
sz002245	蔚蓝锂芯	sz_main	深证主板	锂电池|电力设备|电池	BK1303|BK1200|BK1033	小盘成长|电池技术|小盘股|人形机器人|低空经济|机器人概念|储能概念|钠离子电池|固态电池|氮化镓|MiniLED|国产芯片|养老金|深股通|融资融券|长江三角|LED概念|锂电池概念|深成500|创投	BK1667|BK1648|BK1643|BK1184|BK1166|BK1090|BK0989|BK0988|BK0968|BK0916|BK0902|BK0891|BK0823|BK0804|BK0596|BK0594|BK0580|BK0574|BK0568|BK0506	2026-06-20 11:26:42
sz002246	北化股份	sz_main	深证主板	民爆制品|基础化工|化学制品	BK1427|BK1206|BK0538	2025年报扭亏|小盘股|空间站概念|核污染防治|商业航天|军民融合|深股通|央国企改革|融资融券|西部大开发|机构重仓|节能环保|军工	BK1679|BK1643|BK0994|BK0983|BK0963|BK0808|BK0804|BK0683|BK0596|BK0590|BK0552|BK0494|BK0490	2026-06-20 11:26:42
sz002247	聚力文化	sz_main	深证主板	其他建材Ⅲ|建筑材料|装修建材	BK1468|BK1208|BK0476	2025年报预减|破增发价股|破发股|微盘股|低价股|长江三角|机构重仓|QFII重仓|创投	BK1678|BK1673|BK1672|BK1158|BK1053|BK0594|BK0552|BK0535|BK0506	2026-06-20 11:26:42
sz002248	华东数控	sz_main	深证主板	机床工具|机械设备|通用设备	BK1395|BK1205|BK0545	2025年报预增|新型工业化|工业母机|铁路基建|机构重仓|QFII重仓	BK1677|BK1150|BK1004|BK0592|BK0552|BK0535	2026-06-20 11:26:42
sz002249	大洋电机	sz_main	深证主板	电机Ⅲ|电力设备|电机Ⅱ	BK1307|BK1200|BK1030	小盘价值|电池技术|小盘股|人形机器人|AIGC概念|储能概念|数据中心|新能源车|标准普尔|富时罗素|氢能源|深股通|充电桩|燃料电池概念|融资融券|深成500|股权激励|机构重仓	BK1668|BK1648|BK1643|BK1184|BK1111|BK0989|BK0922|BK0900|BK0879|BK0867|BK0864|BK0804|BK0700|BK0682|BK0596|BK0568|BK0567|BK0552	2026-06-20 11:26:42
sz002250	联化科技	sz_main	深证主板	农药|基础化工|农化制品	BK1436|BK1206|BK0731	2025年报预增|破增发价股|小盘价值|创新医疗服务|小盘股|CRO|富时罗素|深股通|农药兽药|证金持股|融资融券|长江三角	BK1677|BK1673|BK1668|BK1658|BK1643|BK0899|BK0867|BK0804|BK0730|BK0718|BK0596|BK0594	2026-06-20 11:26:42
sz002251	步步高	sz_main	深证主板	超市|商贸零售|一般零售	BK1552|BK1213|BK0482	2025年报预减|破增发价股|破发股|小盘股|统一大市场|预制菜概念|内贸流通|REITs概念|社区团购|标准普尔|富时罗素|新零售|深股通|电商概念|融资融券|移动支付|机构重仓	BK1678|BK1673|BK1672|BK1643|BK1077|BK1025|BK1001|BK0992|BK0965|BK0879|BK0867|BK0825|BK0804|BK0665|BK0596|BK0556|BK0552	2026-06-20 11:26:42
sz002252	上海莱士	sz_main	深证主板	血液制品|医药生物|生物制品	BK1597|BK1216|BK1044	医药医疗风格|破增发价股|中盘价值|中盘股|精准诊断|破净股|创新药|标准普尔|富时罗素|体外诊断概念|MSCI中国|深股通|中证500|免疫治疗|病毒防治|融资融券|长江三角|深成500|机构重仓	BK1712|BK1673|BK1670|BK1664|BK1659|BK1112|BK1106|BK0879|BK0867|BK0841|BK0821|BK0804|BK0701|BK0698|BK0675|BK0596|BK0594|BK0568|BK0552	2026-06-20 11:26:42
sz002253	*ST智胜	sz_main	深证主板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	破增发价股|低空经济|元宇宙概念|华为昇腾|生物识别|车联网(车路云)|华为概念|军民融合|增强现实|人工智能|虚拟现实|安防概念|网络安全|智慧城市|通用航空|西部大开发|ST股|军工	BK1673|BK1166|BK1009|BK0995|BK0970|BK0920|BK0854|BK0808|BK0801|BK0800|BK0722|BK0667|BK0655|BK0628|BK0625|BK0590|BK0511|BK0490	2026-06-20 11:26:42
sz002254	泰和新材	sz_main	深证主板	其他化学纤维|基础化工|化学纤维	BK1415|BK1206|BK0471	题材股|2025年报预减|光纤概念|电池技术|最近多板|东方财富热股|昨日高振幅|昨日涨停_含一字|固态电池|标准普尔|富时罗素|昨日涨停|军民融合|深股通|无人机|央国企改革|融资融券|铁路基建|新材料|军工	BK1717|BK1678|BK1660|BK1648|BK1638|BK1637|BK1633|BK1050|BK0968|BK0879|BK0867|BK0815|BK0808|BK0804|BK0704|BK0683|BK0596|BK0592|BK0523|BK0490	2026-06-20 11:26:42
sz002255	海陆重工	sz_main	深证主板	火电设备|电力设备|其他电源设备Ⅱ	BK1321|BK1200|BK1034	可控核聚变|专精特新|第三代半导体|氮化镓|氢能源|深股通|充电桩|融资融券|长江三角|核能核电|节能环保|煤化工概念	BK1163|BK1005|BK0952|BK0916|BK0864|BK0804|BK0700|BK0596|BK0594|BK0577|BK0494|BK0492	2026-06-20 11:26:42
sz002256	兆新股份	sz_main	深证主板	光伏发电|电力|公用事业	BK1375|BK0428|BK0427	2025年报扭亏|电池技术|绿色电力|数字货币|标准普尔|深股通|融资融券|光伏概念|锂电池概念|深圳特区|新能源	BK1679|BK1648|BK1024|BK0883|BK0879|BK0804|BK0596|BK0588|BK0574|BK0549|BK0493	2026-06-20 11:26:42
sz002258	利尔化学	sz_main	深证主板	农药|基础化工|农化制品	BK1436|BK1206|BK0731	趋势股|2025年报预增|标准普尔|富时罗素|深股通|农药兽药|央国企改革|融资融券|西部大开发	BK1715|BK1677|BK0879|BK0867|BK0804|BK0730|BK0683|BK0596|BK0590	2026-06-20 11:26:42
sz002259	升达林业	sz_main	深证主板	燃气Ⅲ|燃气Ⅱ|公用事业	BK1381|BK1028|BK0427	2025年报预增|破增发价股|油气资源|天然气|QFII重仓|成渝特区|新能源	BK1677|BK1673|BK1649|BK0843|BK0535|BK0534|BK0493	2026-06-20 11:26:42
sz002260	德奥退	sz_main	深证主板					2026-06-20 11:26:42
sz002261	拓维信息	sz_main	深证主板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	2025年报扭亏|中盘成长|中盘股|DeepSeek概念|液冷概念|信创|机器人概念|东数西算|华为欧拉|华为昇腾|鸿蒙概念|车联网(车路云)|智慧政务|富时罗素|边缘计算|华为概念|工业互联|MSCI中国|深股通|人工智能|中证500|阿里概念|在线教育|大数据|融资融券|云计算|深成500|网络游戏	BK1679|BK1669|BK1664|BK1188|BK1138|BK1104|BK1090|BK1064|BK1013|BK0995|BK0953|BK0920|BK0886|BK0867|BK0860|BK0854|BK0832|BK0821|BK0804|BK0800|BK0701|BK0689|BK0662|BK0634|BK0596|BK0579|BK0568|BK0509	2026-06-20 11:26:42
sz002262	恩华药业	sz_main	深证主板	化学制剂|医药生物|化学制药	BK1594|BK1216|BK0465	医药医疗风格|精准诊断|小盘股|创新药|阿兹海默|标准普尔|富时罗素|互联医疗|养老金|精准医疗|深股通|中证500|融资融券|长江三角|深成500|社保重仓	BK1712|BK1659|BK1643|BK1106|BK0894|BK0879|BK0867|BK0837|BK0823|BK0806|BK0804|BK0701|BK0596|BK0594|BK0568|BK0520	2026-06-20 11:26:42
sz002263	大东南	sz_main	深证主板	膜材料|基础化工|塑料	BK1439|BK1206|BK0454	电网概念|昨日高换手|特高压|新能源车|深股通|央国企改革|石墨烯|融资融券|长江三角|光伏概念|新材料|军工	BK1647|BK1632|BK0918|BK0900|BK0804|BK0683|BK0617|BK0596|BK0594|BK0588|BK0523|BK0490	2026-06-20 11:26:42
sz002264	新 华 都	sz_main	深证主板	营销代理|广告营销|传媒	BK1293|BK1220|BK0486	AI应用|海南自贸|小红书概念|跨境电商|内贸流通|快手概念|拼多多概念|网红经济|抖音概念(字节概念)|独角兽|新零售|深股通|人工智能|阿里概念|电商概念|互联网服务	BK1629|BK1193|BK1187|BK1115|BK1001|BK0972|BK0957|BK0940|BK0923|BK0835|BK0825|BK0804|BK0800|BK0689|BK0665|BK0447	2026-06-20 11:26:42
sz002265	建设工业	sz_main	深证主板	底盘与发动机系统|汽车|汽车零部件	BK1526|BK1211|BK0481	中盘成长|中盘股|新型工业化|减速器|机器人概念|新能源车|军民融合|深股通|无人驾驶|人工智能|无人机|中证500|央国企改革|融资融券|西部大开发|深成500|军工	BK1669|BK1664|BK1150|BK1100|BK1090|BK0900|BK0808|BK0804|BK0802|BK0800|BK0704|BK0701|BK0683|BK0596|BK0590|BK0568|BK0490	2026-06-20 11:26:42
sz002266	浙富控股	sz_main	深证主板	固废治理|环境治理|环保	BK1389|BK1235|BK0728	小盘价值|小盘股|雅下水电概念|可控核聚变|动力电池回收|抽水蓄能|标准普尔|富时罗素|影视概念|独角兽|深股通|一带一路|中证500|小金属概念|水利建设|融资融券|长江三角|核能核电|深成500|黄金概念|节能环保	BK1668|BK1643|BK1192|BK1163|BK1052|BK1003|BK0879|BK0867|BK0847|BK0835|BK0804|BK0712|BK0701|BK0695|BK0597|BK0596|BK0594|BK0577|BK0568|BK0547|BK0494	2026-06-20 11:26:42
sz002267	陕天然气	sz_main	深证主板	燃气Ⅲ|燃气Ⅱ|公用事业	BK1381|BK1028|BK0427	油气资源|标准普尔|富时罗素|天然气|深股通|证金持股|央国企改革|融资融券|西部大开发|机构重仓	BK1649|BK0879|BK0867|BK0843|BK0804|BK0718|BK0683|BK0596|BK0590|BK0552	2026-06-20 11:26:42
sz002268	电科网安	sz_main	深证主板	其他计算机设备|计算机|计算机设备	BK1446|BK1207|BK0735	2025年报预减|破增发价股|通信技术|小盘股|数据要素|信创|跨境支付|数字经济|数据安全|汽车芯片|鸿蒙概念|卫星互联网|车联网(车路云)|IPv6|国产芯片|智慧政务|VPN|数字货币|标准普尔|富时罗素|华为概念|区块链|深股通|人工智能|5G概念|量子科技|国产软件|央国企改革|网络安全|大数据|融资融券|西部大开发|云计算|深成500|股权激励|移动支付|机构重仓	BK1678|BK1673|BK1650|BK1643|BK1135|BK1104|BK1071|BK1061|BK1047|BK0969|BK0953|BK0921|BK0920|BK0897|BK0891|BK0886|BK0885|BK0883|BK0879|BK0867|BK0854|BK0830|BK0804|BK0800|BK0714|BK0710|BK0696|BK0683|BK0655|BK0634|BK0596|BK0590|BK0579|BK0568|BK0567|BK0556|BK0552	2026-06-20 11:26:42
